dataset,path,class,skin_fraction,error
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (227).jpg,Other,0.89385986328125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (228).jpg,Other,0.9150390625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (229).jpg,Other,0.92901611328125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (23).jpg,Other,0.9837646484375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (230).jpg,Other,0.92608642578125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (231).jpg,Other,0.88555908203125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (232).jpg,Other,0.69793701171875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (233).jpg,Other,0.7569580078125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (234).jpg,Other,0.92071533203125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (235).jpg,Other,0.767578125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (236).jpg,Other,0.75946044921875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (237).jpg,Other,0.9345703125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (238).jpg,Other,0.77459716796875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (239).jpg,Other,0.788330078125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (24).jpg,Other,0.94854736328125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (240).jpg,Other,0.815673828125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (241).jpg,Other,0.82232666015625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (242).jpg,Other,0.57421875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (243).jpg,Other,0.603271484375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (244).jpg,Other,0.59075927734375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (245).jpg,Other,0.82659912109375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (246).jpg,Other,1.0,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (247).jpg,Other,0.82818603515625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (248).jpg,Other,0.970947265625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (249).jpg,Other,0.89013671875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (25).jpg,Other,0.90447998046875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (250).jpg,Other,0.9105224609375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (251).jpg,Other,1.0,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (252).jpg,Other,1.0,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (253).jpg,Other,1.0,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (254).jpg,Other,0.7435302734375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (255).jpg,Other,0.9993896484375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (256).jpg,Other,0.9652099609375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (257).jpg,Other,0.96966552734375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (258).jpg,Other,0.1549072265625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (259).jpg,Other,0.90740966796875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (26).jpg,Other,0.81304931640625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (260).jpg,Other,0.99981689453125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (261).jpg,Other,1.0,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (262).jpg,Other,0.99652099609375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (263).jpg,Other,0.998291015625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (264).jpg,Other,0.9969482421875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (265).jpg,Other,0.99267578125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (266).jpg,Other,0.9815673828125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (267).jpg,Other,0.8045654296875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (268).jpg,Other,0.949462890625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (269).jpg,Other,0.95477294921875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (27).jpg,Other,0.72467041015625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (270).jpg,Other,0.4366455078125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (271).jpg,Other,0.84588623046875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (272).jpg,Other,0.7333984375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (273).jpg,Other,0.7420654296875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (274).jpg,Other,0.7413330078125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (275).jpg,Other,0.79638671875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (276).jpg,Other,0.99102783203125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (277).jpg,Other,0.98046875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (278).jpg,Other,0.89801025390625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (279).jpg,Other,0.84930419921875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (28).jpg,Other,1.0,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (280).jpg,Other,0.7330322265625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (281).jpg,Other,0.90631103515625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (282).jpg,Other,0.98370361328125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (283).jpg,Other,0.59222412109375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (284).jpg,Other,0.7032470703125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (285).jpg,Other,0.7122802734375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (286).jpg,Other,0.69207763671875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (287).jpg,Other,0.87591552734375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (288).jpg,Other,0.44354248046875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (289).jpg,Other,0.73724365234375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (29).jpg,Other,0.4688720703125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (290).jpg,Other,0.91619873046875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (291).jpg,Other,0.83868408203125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (292).jpg,Other,0.775390625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (293).jpg,Other,0.9483642578125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (294).jpg,Other,0.9111328125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (295).jpg,Other,0.951416015625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (296).jpg,Other,0.66302490234375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (297).jpg,Other,0.8359375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (298).jpg,Other,0.3603515625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (299).jpg,Other,0.6925048828125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (3).jpg,Other,0.68017578125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (30).jpg,Other,0.94110107421875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (300).jpg,Other,0.85345458984375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (301).jpg,Other,0.36285400390625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (302).jpg,Other,0.690673828125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (303).jpg,Other,0.96282958984375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (304).jpg,Other,0.90802001953125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (305).jpg,Other,0.9305419921875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (306).jpg,Other,0.7069091796875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (307).jpg,Other,0.83636474609375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (308).jpg,Other,0.4508056640625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (309).jpg,Other,0.4102783203125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (31).jpg,Other,0.59625244140625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (310).jpg,Other,0.7373046875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (311).jpg,Other,0.582275390625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (312).jpg,Other,0.8319091796875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (313).jpg,Other,0.818603515625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (314).jpg,Other,0.737060546875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (315).jpg,Other,0.87811279296875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (316).jpg,Other,0.952880859375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (317).jpg,Other,0.59967041015625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (318).jpg,Other,0.87310791015625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (319).jpg,Other,0.796142578125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (32).jpg,Other,0.96148681640625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (320).jpg,Other,0.5147705078125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (321).jpg,Other,0.3839111328125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (322).jpg,Other,0.57330322265625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (323).jpg,Other,0.52081298828125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (324).jpg,Other,0.76513671875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (325).jpg,Other,0.86236572265625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (326).jpg,Other,0.76275634765625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (327).jpg,Other,0.8211669921875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (328).jpg,Other,0.82012939453125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (329).jpg,Other,0.78369140625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (33).jpg,Other,0.6063232421875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (330).jpg,Other,0.66436767578125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (331).jpg,Other,0.6204833984375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (332).jpg,Other,0.59423828125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (333).jpg,Other,0.566162109375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (334).jpg,Other,0.305908203125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (335).jpg,Other,0.5145263671875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (336).jpg,Other,0.4263916015625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (337).jpg,Other,0.78021240234375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (338).jpg,Other,0.80999755859375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (339).jpg,Other,0.7808837890625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (34).jpg,Other,0.97283935546875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (340).jpg,Other,0.77642822265625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (341).jpg,Other,0.51531982421875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (342).jpg,Other,0.83160400390625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (343).jpg,Other,0.79437255859375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (35).jpg,Other,0.5631103515625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (36).jpg,Other,0.64788818359375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (37).jpg,Other,0.5843505859375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (38).jpg,Other,0.54437255859375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (39).jpg,Other,0.48675537109375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (4).jpg,Other,0.75799560546875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (40).jpg,Other,0.48504638671875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (41).jpg,Other,0.75006103515625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (42).jpg,Other,0.87646484375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (43).jpg,Other,0.85968017578125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (44).jpg,Other,0.9127197265625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (45).jpg,Other,0.8687744140625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (46).jpg,Other,0.94580078125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (47).jpg,Other,0.87701416015625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (48).jpg,Other,0.6693115234375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (49).jpg,Other,0.89837646484375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (5).jpg,Other,0.802001953125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (50).jpg,Other,0.6790771484375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (51).jpg,Other,0.883544921875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (52).jpg,Other,0.86505126953125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (53).jpg,Other,0.9188232421875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (54).jpg,Other,0.95098876953125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (55).jpg,Other,0.5706787109375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (56).jpg,Other,0.56298828125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (57).jpg,Other,0.78704833984375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (58).jpg,Other,0.8590087890625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (59).jpg,Other,0.99566650390625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (6).jpg,Other,0.9049072265625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (60).jpg,Other,0.97760009765625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (61).jpg,Other,0.83917236328125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (62).jpg,Other,0.83135986328125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (63).jpg,Other,0.84283447265625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (64).jpg,Other,0.79681396484375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (65).jpg,Other,0.84423828125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (66).jpg,Other,0.70037841796875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (67).jpg,Other,0.71087646484375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (68).jpg,Other,0.63153076171875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (69).jpg,Other,0.62384033203125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (7).jpg,Other,0.7105712890625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (70).jpg,Other,0.91864013671875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (71).jpg,Other,0.9193115234375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (72).jpg,Other,0.74212646484375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (73).jpg,Other,0.740478515625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (74).jpg,Other,0.7044677734375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (75).jpg,Other,0.75225830078125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (76).jpg,Other,0.99395751953125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (77).jpg,Other,1.0,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (78).jpg,Other,0.99700927734375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (79).jpg,Other,0.99322509765625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (8).jpg,Other,0.81268310546875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (80).jpg,Other,0.84405517578125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (81).jpg,Other,0.96124267578125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (82).jpg,Other,0.9696044921875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (83).jpg,Other,0.8482666015625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (84).jpg,Other,0.77191162109375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (85).jpg,Other,0.72015380859375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (86).jpg,Other,0.70672607421875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (87).jpg,Other,0.6986083984375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (88).jpg,Other,0.7161865234375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (89).jpg,Other,0.953369140625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (9).jpg,Other,0.8311767578125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (90).jpg,Other,0.99920654296875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (91).jpg,Other,0.6744384765625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (92).jpg,Other,0.9853515625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (93).jpg,Other,0.6231689453125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (94).jpg,Other,0.50396728515625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (95).jpg,Other,0.73333740234375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Scabies (SC)\SC (96).jpg,Other,0.80859375,
