path,split,erythema,induration_papulation,excoriation,lichenification,easi_signs_sum,severity_band
dataset/Eczema/eczema-foot-56.jpg,train,2,1,2,1,6,Severe
dataset/Eczema/eczema-subacute-93.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/stasis-dermatitis-83.jpg,train,2,2,2,1,7,Severe
dataset/Eczema/lichen-simplex-chronicus-136.jpg,train,2,1,2,1,6,Severe
dataset/Eczema/eczema-leg-4.jpg,train,2,1,1,1,5,Severe
dataset/Eczema/phlebitis-superficial-5.jpg,train,1,0,0,0,1,Mild
SkinDisease/valid/Eczema/05Atopic0504056.jpeg,train,0,2,0,3,5,Severe
dataset/Eczema/eczema-subacute-104.jpg,train,2,2,1,2,7,Severe
dataset/Eczema/desquamation-3.jpg,train,1,1,1,2,5,Severe
dataset/Eczema/pompholyx-1.jpg,train,1,2,1,1,5,Severe
dataset/Eczema/id-reaction-3.jpg,train,1,0,0,0,1,Mild
SkinDisease/valid/Eczema/05Atopic021011.jpeg,train,1,0,2,0,3,Moderate
dataset/Eczema/eczema-subacute-31.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/eczema-nummular-112.jpg,train,2,1,1,0,4,Moderate
dataset/Eczema/eczema-scrotum-1.jpg,train,1,2,0,1,4,Moderate
dataset/Eczema/diaper-rash-2.jpg,train,2,0,0,0,2,Mild
dataset/Eczema/stasis-dermatitis-150.jpg,train,1,1,0,1,3,Moderate
dataset/Eczema/eczema-subacute-99.jpg,train,2,1,0,1,4,Moderate
dataset/Eczema/eczema-hand-14.jpg,train,1,0,0,1,2,Mild
SkinDisease/valid/Eczema/05Atopic12060413.jpeg,train,1,1,0,2,4,Moderate
dataset/Eczema/keratolysis-exfoliativa-4.jpg,train,1,2,0,2,5,Severe
dataset/Eczema/stasis-dermatitis-9.jpg,train,1,2,2,1,6,Severe
SkinDisease/valid/Eczema/05atopic0411054.jpeg,train,3,1,0,0,4,Moderate
dataset/Eczema/eczema-scrotum-3.jpg,train,0,2,0,2,4,Moderate
SkinDisease/valid/Eczema/05atopic0411056.jpeg,train,1,0,1,0,2,Mild
dataset/Eczema/eczema-nummular-148.jpg,train,2,1,1,1,5,Severe
dataset/Eczema/03Desquamation-02.jpg,train,2,1,1,1,5,Severe
dataset/Eczema/stasis-dermatitis-122.jpg,train,2,2,2,1,7,Severe
dataset/Eczema/eczema-nummular-83.jpg,train,2,1,1,0,4,Moderate
dataset/Eczema/chapped-fissured-feet-26.jpg,train,1,2,1,2,6,Severe
dataset/Eczema/eczema-scrotum-2.jpg,train,0,2,0,2,4,Moderate
dataset/Eczema/eczema-subacute-67.jpg,train,2,0,1,0,3,Moderate
dataset/Eczema/eczema-foot-1.jpg,train,1,1,2,0,4,Moderate
dataset/Eczema/eczema-acute-23.jpg,train,3,1,0,1,5,Severe
dataset/Eczema/eczema-subacute-58.jpg,train,2,1,2,0,5,Severe
dataset/Eczema/id-reaction-10.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/eczema-nummular-101.jpg,train,1,1,0,1,3,Moderate
dataset/Eczema/eczema-subacute-37.jpg,train,2,0,0,0,2,Mild
dataset/Eczema/eczema-subacute-56.jpg,train,1,2,1,1,5,Severe
SkinDisease/train/Eczema/AtopicIMG005-GP3.jpeg,train,1,1,0,0,2,Mild
dataset/Eczema/stasis-dermatitis-26.jpg,train,2,1,0,1,4,Moderate
dataset/Eczema/eczema-fingertips-126.jpg,train,2,1,1,0,4,Moderate
dataset/Eczema/eczema-nummular-89.jpg,train,1,0,0,0,1,Mild
dataset/Eczema/eczema-foot-57.jpg,train,0,2,0,1,3,Moderate
dataset/Eczema/eczema-fingertips-122.jpg,train,0,1,0,2,3,Moderate
SkinDisease/valid/Eczema/05Atopic12060412.jpeg,train,1,1,0,2,4,Moderate
dataset/Eczema/eczema-arms-4.jpg,train,2,1,2,0,5,Severe
dataset/Eczema/eczema-leg-19.jpg,train,1,1,0,1,3,Moderate
dataset/Eczema/eczema-nummular-111.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/eczema-hand-138.jpg,train,2,1,0,1,4,Moderate
dataset/Eczema/eczema-foot-64.jpg,train,1,1,0,1,3,Moderate
dataset/Eczema/eczema-hand-165.jpg,train,0,2,0,3,5,Severe
dataset/Eczema/eczema-areola-9.jpg,train,1,1,0,1,3,Moderate
dataset/Eczema/eczema-trunk-generalized-20.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/eczema-hand-144.jpg,train,1,1,0,1,3,Moderate
dataset/Eczema/eczema-foot-73.jpg,train,2,0,3,0,5,Severe
dataset/Eczema/keratolysis-exfoliativa-32.jpg,train,0,1,0,0,1,Mild
dataset/Eczema/lichen-simplex-chronicus-148.jpg,train,0,1,0,1,2,Mild
dataset/Eczema/eczema-hand-149.jpg,train,2,1,0,0,3,Moderate
dataset/Eczema/eczema-foot-90.jpg,train,0,1,0,1,2,Mild
dataset/Eczema/eczema-hand-113.jpg,train,1,1,0,1,3,Moderate
dataset/Eczema/factitial-dermatitis-10.jpg,train,1,1,1,0,3,Moderate
dataset/Eczema/keratolysis-exfoliativa-14.jpg,train,2,1,0,1,4,Moderate
dataset/Eczema/eczema-fingertips-138.jpg,train,2,2,1,1,6,Severe
dataset/Eczema/eczema-vulva-6.jpg,train,0,0,0,0,0,Mild
dataset/Eczema/eczema-subacute-80.jpg,train,1,0,0,0,1,Mild
dataset/Eczema/lichen-simplex-chronicus-112.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/eczema-trunk-generalized-8.jpg,train,2,2,0,1,5,Severe
dataset/Eczema/eczema-leg-14.jpg,train,2,1,0,0,3,Moderate
dataset/Eczema/lichen-simplex-chronicus-178.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/eczema-ears-4.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/fiberglass-dermatitis-5.jpg,train,1,0,0,0,1,Mild
dataset/Eczema/eczema-chronic-37.jpg,train,2,2,2,1,7,Severe
dataset/Eczema/eczema-foot-94.jpg,train,1,2,0,1,4,Moderate
dataset/Eczema/stasis-dermatitis-124.jpg,train,2,1,1,1,5,Severe
dataset/Eczema/hyperkeratosis-4.jpg,train,0,0,0,1,1,Mild
dataset/Eczema/lichen-simplex-chronicus-139.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/eczema-fingertips-4.jpg,train,2,1,1,0,4,Moderate
dataset/Eczema/eczema-foot-31.jpg,train,2,2,2,1,7,Severe
dataset/Eczema/eczema-subacute-77.jpg,train,1,0,0,0,1,Mild
dataset/Eczema/eczema-asteatotic-7.jpg,train,2,1,0,1,4,Moderate
dataset/Eczema/03Desquamation-01.jpg,train,1,1,0,1,3,Moderate
dataset/Eczema/eczema-fingertips-117.jpg,train,2,2,1,1,6,Severe
dataset/Eczema/eczema-foot-84.jpg,train,2,1,1,1,5,Severe
dataset/Eczema/neurotic-excoriations-4.jpg,train,0,0,2,0,2,Mild
dataset/Eczema/keratolysis-exfoliativa-51.jpg,train,2,1,0,1,4,Moderate
dataset/Eczema/eczema-nummular-90.jpg,train,1,0,0,0,1,Mild
dataset/Eczema/eczema-fingertips-76.jpg,train,0,1,0,1,2,Mild
dataset/Eczema/eczema-subacute-55.jpg,train,2,1,0,1,4,Moderate
dataset/Eczema/fiberglass-dermatitis-3.jpg,train,0,1,0,1,2,Mild
dataset/Eczema/eczema-areola-20.jpg,train,0,0,0,0,0,Mild
SkinDisease/valid/Eczema/05Atopic02161.jpeg,train,1,0,0,0,1,Mild
SkinDisease/valid/Eczema/05atopicDerm0328053.jpeg,train,0,0,0,0,0,Mild
dataset/Eczema/Dyshidrosis-40.jpg,train,1,0,0,0,1,Mild
dataset/Eczema/neurotic-excoriations-8.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/eczema-fingertips-116.jpg,train,0,1,0,1,2,Mild
SkinDisease/valid/Eczema/05Atopic0712049.jpeg,train,1,0,1,0,2,Mild
SkinDisease/valid/Eczema/05atopicKnee0801051.jpeg,train,1,0,0,1,2,Mild
dataset/Eczema/stasis-dermatitis-111.jpg,train,2,2,2,1,7,Severe
dataset/Eczema/stasis-dermatitis-155.jpg,train,1,1,1,1,4,Moderate
dataset/Eczema/eczema-nummular-110.jpg,train,1,1,0,1,3,Moderate
dataset/Eczema/lichen-simplex-chronicus-134.jpg,train,2,1,1,1,5,Severe
dataset/Eczema/eczema-hand-161.jpg,train,2,1,1,1,5,Severe
dataset/Eczema/eczema-asteatotic-12.jpg,train,2,1,0,1,4,Moderate
dataset/Eczema/eczema-fingertips-27.jpg,train,2,2,1,1,6,Severe
dataset/Eczema/keratolysis-exfoliativa-11.jpg,train,0,1,0,2,3,Moderate
dataset/Eczema/lichen-simplex-chronicus-125.jpg,train,1,2,0,2,5,Severe
SkinDisease/valid/Eczema/05AtopicFaceBaby.jpeg,train,3,1,1,0,5,Severe
dataset/Eczema/eczema-trunk-generalized-7.jpg,train,2,1,0,1,4,Moderate
dataset/Eczema/pompholyx-25.jpg,train,2,2,3,1,8,Severe
dataset/Eczema/hyperkeratosis-6.jpg,train,0,2,0,3,5,Severe
dataset/Eczema/eczema-leg-6.jpg,train,1,0,0,0,1,Mild
SkinDisease/valid/Eczema/05Atopic0329041.jpeg,train,2,1,0,0,3,Moderate
dataset/Eczema/parasitosis-psychogenic-5.jpg,train,1,1,1,0,3,Moderate
dataset/Eczema/eczema-hand-167.jpg,train,3,2,0,1,6,Severe
dataset/Eczema/eczema-hand-91.jpg,train,1,1,0,2,4,Moderate
dataset/Eczema/03AnalExcoriation051204.jpg,train,1,2,0,2,5,Severe
dataset/Eczema/lichen-simplex-chronicus-84.jpg,train,0,2,1,2,5,Severe
dataset/Eczema/eczema-subacute-34.jpg,train,2,1,1,0,4,Moderate
dataset/Eczema/eczema-hand-197.jpg,train,1,1,0,1,3,Moderate
dataset/Eczema/eczema-fingertips-36.jpg,train,1,0,0,0,1,Mild
dataset/Eczema/stasis-dermatitis-145.jpg,train,2,1,0,1,4,Moderate
dataset/Eczema/eczema-subacute-68.jpg,train,2,0,0,0,2,Mild
dataset/Eczema/stasis-dermatitis-171.jpg,train,1,0,0,0,1,Mild
dataset/Eczema/eczema-chronic-5.jpg,train,0,1,1,1,3,Moderate
dataset/Eczema/prurigo-nodularis-20.jpg,train,2,2,2,1,7,Severe
dataset/Eczema/eczema-hand-186.jpg,train,2,2,2,1,7,Severe
dataset/Eczema/stasis-dermatitis-175.jpg,train,2,1,1,1,5,Severe
dataset/Eczema/eczema-lids-3.jpg,train,1,0,0,0,1,Mild
dataset/Eczema/eczema-subacute-39.jpg,train,1,0,0,0,1,Mild
dataset/Eczema/lichen-simplex-chronicus-117.jpg,train,2,1,0,1,4,Moderate
dataset/Eczema/eczema-hand-196.jpg,train,1,2,1,1,5,Severe
SkinDisease/valid/Eczema/05atopicFeet082304933.jpeg,train,1,1,0,1,3,Moderate
dataset/Eczema/stasis-dermatitis-23.jpg,train,3,1,2,0,6,Severe
dataset/Eczema/stasis-dermatitis-81.jpg,train,2,2,2,1,7,Severe
dataset/Eczema/eczema-areola-14.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/eczema-subacute-9.jpg,train,1,0,0,0,1,Mild
dataset/Eczema/eczema-nummular-174.jpg,train,1,1,1,0,3,Moderate
dataset/Eczema/eczema-fingertips-80.jpg,train,1,2,1,1,5,Severe
dataset/Eczema/lichen-simplex-chronicus-187.jpg,train,1,0,0,0,1,Mild
dataset/Eczema/lichen-simplex-chronicus-144.jpg,train,1,1,0,1,3,Moderate
dataset/Eczema/03ContactDermLids1.jpg,train,2,1,0,0,3,Moderate
dataset/Eczema/neurotic-excoriations-27.jpg,train,1,0,0,0,1,Mild
dataset/Eczema/pompholyx-30.jpg,train,1,2,0,1,4,Moderate
dataset/Eczema/eczema-hand-105.jpg,train,1,0,0,0,1,Mild
dataset/Eczema/stasis-dermatitis-170.jpg,train,1,0,0,0,1,Mild
SkinDisease/valid/Eczema/05atopic1107052.jpeg,val,0,0,0,0,0,Mild
dataset/Eczema/neurotic-excoriations-36.jpg,val,0,0,1,0,1,Mild
dataset/Eczema/lichen-simplex-chronicus-126.jpg,val,2,1,1,1,5,Severe
dataset/Eczema/eczema-trunk-generalized-1.jpg,val,2,0,0,0,2,Mild
dataset/Eczema/stasis-dermatitis-128.jpg,val,1,1,0,1,3,Moderate
dataset/Eczema/eczema-nummular-134.jpg,val,2,1,3,0,6,Severe
dataset/Eczema/eczema-subacute-95.jpg,val,2,1,0,0,3,Moderate
dataset/Eczema/eczema-chronic-10.jpg,val,1,1,0,1,3,Moderate
dataset/Eczema/Dyshidrosis-26.jpg,val,2,1,0,0,3,Moderate
dataset/Eczema/prurigo-nodularis-33.jpg,val,0,1,0,0,1,Mild
SkinDisease/valid/Eczema/05Atopic0504055.jpeg,val,0,0,0,1,1,Mild
dataset/Eczema/prurigo-nodularis-7.jpg,val,0,0,1,0,1,Mild
dataset/Eczema/prurigo-nodularis-16.jpg,val,1,0,2,0,3,Moderate
dataset/Eczema/desquamation-7.jpg,val,0,0,0,1,1,Mild
dataset/Eczema/eczema-nummular-102.jpg,val,1,1,0,1,3,Moderate
dataset/Eczema/stasis-dermatitis-17.jpg,val,1,0,0,0,1,Mild
dataset/Eczema/eczema-subacute-12.jpg,val,1,0,0,0,1,Mild
SkinDisease/valid/Eczema/05Atopic12060411.jpeg,val,1,1,0,1,3,Moderate
dataset/Eczema/eczema-nummular-147.jpg,val,2,1,0,1,4,Moderate
dataset/Eczema/eczema-hand-152.jpg,val,1,0,0,0,1,Mild
SkinDisease/valid/Eczema/05atopicFeet0709051.jpeg,val,0,1,0,1,2,Mild
dataset/Eczema/stasis-dermatitis-165.jpg,val,0,1,0,0,1,Mild
dataset/Eczema/eczema-lids-7.jpg,val,1,0,0,0,1,Mild
dataset/Eczema/eczema-subacute-113.jpg,val,0,0,0,0,0,Mild
dataset/Eczema/eczema-fingertips-73.jpg,val,1,1,0,1,3,Moderate
dataset/Eczema/chapped-fissured-feet-34.jpg,val,2,2,1,2,7,Severe
dataset/Eczema/eczema-foot-4.jpg,val,2,1,1,1,5,Severe
SkinDisease/valid/Eczema/05AtopicFace43.jpeg,val,2,1,1,0,4,Moderate
dataset/Eczema/eczema-hand-94.jpg,val,1,1,0,2,4,Moderate
dataset/Eczema/eczema-nummular-144.jpg,val,2,1,0,1,4,Moderate
dataset/Eczema/heels-dry-cracked-1.jpg,val,0,2,1,1,4,Moderate
dataset/Eczema/eczema-fingertips-86.jpg,val,1,1,0,1,3,Moderate
dataset/Eczema/eczema-foot-39.jpg,val,2,1,1,1,5,Severe
dataset/Eczema/id-reaction-9.jpg,val,1,0,0,0,1,Mild
dataset/Eczema/Dyshidrosis-27.jpg,val,2,2,1,1,6,Severe
dataset/Eczema/eczema-nummular-88.jpg,val,2,1,0,0,3,Moderate
dataset/Eczema/eczema-axillae-1.jpg,val,0,1,0,1,2,Mild
SkinDisease/valid/Eczema/05atopicKnee0801052.jpeg,val,1,1,0,0,2,Mild
SkinDisease/valid/Eczema/05Atopic0712044.jpeg,val,2,1,1,0,4,Moderate
dataset/Eczema/eczema-foot-92.jpg,val,0,1,0,1,2,Mild
dataset/Eczema/eczema-subacute-48.jpg,val,2,1,0,1,4,Moderate
dataset/Eczema/eczema-nummular-104.jpg,val,1,1,0,0,2,Mild
dataset/Eczema/eczema-fingertips-46.jpg,val,2,2,1,1,6,Severe
dataset/Eczema/chapped-fissured-feet-6.jpg,val,1,1,0,1,3,Moderate
dataset/Eczema/eczema-subacute-49.jpg,val,2,1,0,1,4,Moderate
dataset/Eczema/eczema-fingertips-41.jpg,val,2,1,1,0,4,Moderate
dataset/Eczema/eczema-fingertips-144.jpg,val,2,2,1,1,6,Severe
dataset/Eczema/stasis-dermatitis-154.jpg,val,1,0,0,0,1,Mild
dataset/Eczema/eczema-fingertips-13.jpg,val,2,1,1,1,5,Severe
dataset/Eczema/stasis-dermatitis-152.jpg,val,0,1,0,1,2,Mild
dataset/Eczema/milroy-disease-3.jpg,val,1,0,0,0,1,Mild
dataset/Eczema/eczema-nummular-153.jpg,val,2,1,0,0,3,Moderate
dataset/Eczema/eczema-asteatotic-5.jpg,val,1,0,1,0,2,Mild
dataset/Eczema/stasis-dermatitis-163.jpg,val,3,1,2,0,6,Severe
dataset/Eczema/eczema-foot-15.jpg,val,1,1,0,1,3,Moderate
dataset/Eczema/eczema-nummular-161.jpg,val,2,1,1,0,4,Moderate
dataset/Eczema/stasis-dermatitis-103.jpg,val,3,1,2,0,6,Severe
dataset/Eczema/eczema-nummular-175.jpg,val,1,1,0,0,2,Mild
dataset/Eczema/Dyshidrosis-32.jpg,val,1,0,1,0,2,Mild
dataset/Eczema/eczema-chronic-50.jpg,val,0,2,0,1,3,Moderate
dataset/Eczema/eczema-subacute-87.jpg,val,1,1,0,1,3,Moderate
dataset/Eczema/eczema-fingertips-118.jpg,val,1,2,0,1,4,Moderate
dataset/Eczema/lichen-simplex-chronicus-92.jpg,val,1,0,0,0,1,Mild
dataset/Eczema/neurotic-excoriations-52.jpg,val,1,0,1,0,2,Mild
dataset/Eczema/prurigo-nodularis-29.jpg,val,1,0,3,0,4,Moderate
dataset/Eczema/Dyshidrosis-21.jpg,val,1,1,0,0,2,Mild
dataset/Eczema/lichen-simplex-chronicus-8.jpg,val,2,1,2,0,5,Severe
dataset/Eczema/eczema-fingertips-12.jpg,val,2,2,1,1,6,Severe
dataset/Eczema/stasis-dermatitis-162.jpg,val,3,2,2,1,8,Severe
SkinDisease/valid/Eczema/05Atopic0322042.jpeg,val,1,1,0,1,3,Moderate
dataset/Eczema/stasis-dermatitis-86.jpg,val,2,2,2,1,7,Severe
dataset/Eczema/milroy-disease-5.jpg,val,0,0,0,1,1,Mild
dataset/Eczema/eczema-subacute-82.jpg,val,2,1,2,0,5,Severe
dataset/Eczema/lichen-simplex-chronicus-90.jpg,val,1,0,0,0,1,Mild
dataset/Eczema/eczema-trunk-generalized-6.jpg,val,1,0,0,0,1,Mild
SkinDisease/valid/Eczema/05Atopic0504058.jpeg,val,0,1,0,1,2,Mild
dataset/Eczema/eczema-hand-119.jpg,val,2,2,1,2,7,Severe
dataset/Eczema/eczema-chronic-7.jpg,val,0,0,0,1,1,Mild
dataset/Eczema/eczema-nummular-107.jpg,val,2,1,0,0,3,Moderate
dataset/Eczema/03dermatitisDrug1122051.jpg,val,1,0,0,0,1,Mild
dataset/Eczema/Dyshidrosis-37.jpg,val,2,1,0,1,4,Moderate
dataset/Eczema/eczema-hand-148.jpg,val,1,1,0,0,2,Mild
dataset/Eczema/stasis-dermatitis-185.jpg,val,1,0,0,0,1,Mild
SkinDisease/valid/Eczema/05AtopicFossa1q.jpeg,val,2,0,1,0,3,Moderate
dataset/Eczema/Dyshidrosis-5.jpg,val,1,1,0,1,3,Moderate
SkinDisease/valid/Eczema/05Atopic10065.jpeg,val,2,1,1,0,4,Moderate
SkinDisease/valid/Eczema/05atopic0327061.jpeg,val,2,0,0,0,2,Mild
dataset/Eczema/lichen-simplex-chronicus-114.jpg,val,1,0,0,0,1,Mild
dataset/Eczema/eczema-hand-122.jpg,val,2,1,0,1,4,Moderate
dataset/Eczema/eczema-fingertips-93.jpg,val,2,1,1,0,4,Moderate
dataset/Eczema/eczema-nummular-129.jpg,val,2,0,0,0,2,Mild
dataset/Eczema/eczema-foot-16.jpg,val,1,0,0,0,1,Mild
dataset/Eczema/pompholyx-23.jpg,val,2,1,2,0,5,Severe
dataset/Eczema/eczema-hand-158.jpg,val,1,1,1,0,3,Moderate
dataset/Eczema/eczema-hand-139.jpg,val,3,1,0,1,5,Severe
SkinDisease/valid/Eczema/05AtopicHand4.jpeg,val,1,1,0,2,4,Moderate
SkinDisease/valid/Eczema/05Atopic10064.jpeg,val,2,1,0,1,4,Moderate
dataset/Eczema/eczema-asteatotic-8.jpg,val,0,1,0,1,2,Mild
dataset/Eczema/eczema-chronic-26.jpg,val,2,1,0,1,4,Moderate
SkinDisease/valid/Eczema/05atopicFoot080105.jpeg,val,1,1,0,0,2,Mild
dataset/Eczema/eczema-ears-6.jpg,val,2,1,1,1,5,Severe
dataset/Eczema/eczema-asteatotic-53.jpg,val,1,0,0,0,1,Mild
dataset/Eczema/eczema-hand-194.jpg,val,2,2,1,1,6,Severe
dataset/Eczema/lichen-simplex-chronicus-96.jpg,val,2,1,1,1,5,Severe
dataset/Eczema/03eczema091205.jpg,val,1,1,0,0,2,Mild
SkinDisease/valid/Eczema/05Atopic10066.jpeg,val,2,1,1,1,5,Severe
dataset/Eczema/pompholyx-38.jpg,val,0,0,0,0,0,Mild
dataset/Eczema/eczema-hand-88.jpg,val,1,1,0,1,3,Moderate
dataset/Eczema/lichen-simplex-chronicus-196.jpg,val,1,1,0,2,4,Moderate
SkinDisease/valid/Eczema/05Atopic010224.jpeg,val,2,1,0,1,4,Moderate
SkinDisease/valid/Eczema/05atopic0607041.jpeg,val,2,1,0,2,5,Severe
dataset/Eczema/eczema-hand-163.jpg,val,0,2,0,1,3,Moderate
dataset/Eczema/eczema-nummular-184.jpg,val,2,0,0,0,2,Mild
dataset/Eczema/eczema-foot-85.jpg,val,1,0,1,0,2,Mild
dataset/Eczema/stasis-dermatitis-114.jpg,val,2,1,0,2,5,Severe
dataset/Eczema/eczema-nummular-142.jpg,val,3,1,0,1,5,Severe
dataset/Eczema/eczema-ears-2.jpg,val,1,0,0,0,1,Mild
dataset/Eczema/prurigo-nodularis-52.jpg,val,1,0,0,0,1,Mild
dataset/Eczema/lichen-simplex-chronicus-115.jpg,val,1,1,0,0,2,Mild
dataset/Eczema/eczema-foot-20.jpg,val,2,1,0,1,4,Moderate
dataset/Eczema/lichen-simplex-chronicus-186.jpg,val,2,1,0,1,4,Moderate
dataset/Eczema/eczema-areola-21.jpg,val,0,0,0,0,0,Mild
dataset/Eczema/eczema-asteatotic-44.jpg,val,2,0,0,0,2,Mild
dataset/Eczema/neurotic-excoriations-12.jpg,val,1,1,1,0,3,Moderate
dataset/Eczema/prurigo-nodularis-23.jpg,val,1,0,0,0,1,Mild
dataset/Eczema/fissure-2.jpg,val,1,1,1,0,3,Moderate
dataset/Eczema/03EczemaExcoriated011204.jpg,val,1,0,2,0,3,Moderate
dataset/Eczema/eczema-areola-2.jpg,val,2,1,1,1,5,Severe
dataset/Eczema/prurigo-nodularis-8.jpg,val,1,1,0,0,2,Mild
dataset/Eczema/fiberglass-dermatitis-7.jpg,val,1,1,0,1,3,Moderate
dataset/Eczema/eczema-hand-195.jpg,val,1,1,1,1,4,Moderate
dataset/Eczema/eczema-chronic-8.jpg,val,0,0,0,0,0,Mild
SkinDisease/valid/Eczema/05Atopic1206047.jpeg,val,2,1,0,1,4,Moderate
dataset/Eczema/stasis-dermatitis-142.jpg,val,0,0,0,0,0,Mild
dataset/Eczema/eczema-foot-72.jpg,val,1,1,0,1,3,Moderate
dataset/Eczema/eczema-impetiginized-2.jpg,val,2,1,1,0,4,Moderate
dataset/Eczema/eczema-fingertips-95.jpg,val,1,0,0,1,2,Mild
dataset/Eczema/eczema-hand-117.jpg,val,1,2,2,1,6,Severe
dataset/Eczema/eczema-leg-12.jpg,val,2,1,0,1,4,Moderate
dataset/Eczema/lichen-simplex-chronicus-150.jpg,val,0,1,0,1,2,Mild
dataset/Eczema/neurotic-excoriations-17.jpg,val,1,1,1,0,3,Moderate
SkinDisease/valid/Eczema/05Atopic12060416.jpeg,val,1,0,0,0,1,Mild
dataset/Eczema/eczema-subacute-65.jpg,val,1,0,0,0,1,Mild
dataset/Eczema/eczema-arms-7.jpg,val,2,1,0,2,5,Severe
dataset/Eczema/prurigo-nodularis-2.jpg,val,2,1,1,0,4,Moderate
dataset/Eczema/Dyshidrosis-29.jpg,val,2,2,1,1,6,Severe
dataset/Eczema/parasitosis-psychogenic-3.jpg,val,1,0,2,0,3,Moderate
dataset/Eczema/neurotic-excoriations-44.jpg,val,1,1,1,0,3,Moderate
dataset/Eczema/eczema-foot-89.jpg,val,1,2,1,1,5,Severe
dataset/Eczema/neurotic-excoriations-25.jpg,val,1,0,1,0,2,Mild
dataset/Eczema/eczema-chronic-34.jpg,val,1,0,0,0,1,Mild
dataset/Eczema/eczema-subacute-29.jpg,val,1,0,0,0,1,Mild
dataset/Eczema/eczema-foot-65.jpg,val,0,1,0,1,2,Mild
dataset/Eczema/eczema-areola-10.jpg,val,2,1,0,1,4,Moderate
dataset/Eczema/parasitosis-psychogenic-4.jpg,val,1,0,2,0,3,Moderate
dataset/Eczema/eczema-areola-11.jpg,val,2,1,0,1,4,Moderate
dataset/Eczema/eczema-fingertips-6.jpg,val,1,1,1,0,3,Moderate
dataset/Eczema/eczema-arms-3.jpg,val,1,1,1,0,3,Moderate
dataset/Eczema/lichen-simplex-chronicus-12.jpg,val,2,0,0,0,2,Mild
dataset/Eczema/Dyshidrosis-8.jpg,val,1,2,1,1,5,Severe
dataset/Eczema/eczema-fingertips-135.jpg,val,0,1,0,0,1,Mild
dataset/Eczema/lichen-simplex-chronicus-171.jpg,val,2,2,0,1,5,Severe
dataset/Eczema/lichen-simplex-chronicus-109.jpg,val,1,2,0,3,6,Severe
dataset/Eczema/keratolysis-exfoliativa-18.jpg,val,2,2,1,2,7,Severe
dataset/Eczema/neurotic-excoriations-57.jpg,val,2,1,2,1,6,Severe
dataset/Eczema/Dyshidrosis-48.jpg,val,1,1,0,1,3,Moderate
dataset/Eczema/Dyshidrosis-9.jpg,val,1,1,0,1,3,Moderate
dataset/Eczema/eczema-impetiginized-13.jpg,val,3,2,2,1,8,Severe
dataset/Eczema/stasis-dermatitis-176.jpg,val,1,1,0,0,2,Mild
dataset/Eczema/lichen-simplex-chronicus-194.jpg,val,1,0,0,0,1,Mild
dataset/Eczema/neurotic-excoriations-46.jpg,val,1,1,2,0,4,Moderate
dataset/Eczema/eczema-acute-11.jpg,val,2,2,0,0,4,Moderate
dataset/Eczema/eczema-foot-29.jpg,val,2,2,1,1,6,Severe
dataset/Eczema/eczema-hand-188.jpg,val,2,1,0,0,3,Moderate
dataset/Eczema/eczema-fingertips-67.jpg,val,0,1,0,0,1,Mild
dataset/Eczema/eczema-fingertips-130.jpg,val,3,2,2,1,8,Severe
dataset/Eczema/keratolysis-exfoliativa-36.jpg,val,1,1,0,0,2,Mild
dataset/Eczema/lichen-simplex-chronicus-99.jpg,val,2,2,1,1,6,Severe
SkinDisease/valid/Eczema/05atopic0123069.jpeg,val,1,1,0,0,2,Mild
dataset/Eczema/eczema-hand-164.jpg,val,2,2,1,1,6,Severe
dataset/Eczema/fiberglass-dermatitis-2.jpg,val,0,1,0,2,3,Moderate
dataset/Eczema/eczema-hand-125.jpg,val,1,0,0,0,1,Mild
dataset/Eczema/eczema-scrotum-4.jpg,val,0,1,0,0,1,Mild
dataset/Eczema/03DermatitisArm.jpg,val,1,1,0,0,2,Mild
dataset/Eczema/eczema-nummular-80.jpg,val,2,2,1,2,7,Severe
dataset/Eczema/eczema-fingertips-18.jpg,val,2,2,2,1,7,Severe
dataset/Eczema/stasis-dermatitis-85.jpg,val,2,2,1,0,5,Severe
SkinDisease/valid/Eczema/05atopicChild071904.jpeg,val,2,2,2,1,7,Severe
dataset/Eczema/eczema-foot-21.jpg,val,1,1,0,1,3,Moderate
dataset/Eczema/keratolysis-exfoliativa-26.jpg,val,0,1,0,1,2,Mild
dataset/Eczema/stasis-dermatitis-27.jpg,val,2,2,1,1,6,Severe
dataset/Eczema/eczema-subacute-35.jpg,val,1,1,0,0,2,Mild
dataset/Eczema/eczema-fingertips-20.jpg,val,0,1,0,1,2,Mild
dataset/Eczema/eczema-foot-68.jpg,val,0,2,0,2,4,Moderate
SkinDisease/test/Eczema/05atopic011005323.jpeg,val,1,1,0,1,3,Moderate
