path,split,composite_file,cell_number,erythema,induration_papulation,excoriation,lichenification
dataset/Eczema/eczema-histology-1.jpg,train,composite_0100.jpg,3,0,0,0,0
dataset/Eczema/eczema-face-1.jpg,train,composite_0100.jpg,4,1,1,0,0
dataset/Eczema/eczema-lids-14.jpg,train,composite_0100.jpg,5,2,1,0,1
dataset/Eczema/neurotic-excoriations-35.jpg,train,composite_0100.jpg,6,2,2,0,0
dataset/Eczema/eczema-nummular-18.jpg,train,composite_0100.jpg,7,0,0,0,0
dataset/Eczema/eczema-asteatotic-2.jpg,train,composite_0100.jpg,8,2,0,0,0
dataset/Eczema/stasis-dermatitis-18.jpg,train,composite_0100.jpg,9,2,1,0,1
dataset/Eczema/keratolysis-exfoliativa-31.jpg,train,composite_0101.jpg,1,0,1,0,1
dataset/Eczema/parasitosis-psychogenic-2.jpg,train,composite_0101.jpg,2,2,2,2,0
dataset/Eczema/eczema-foot-54.jpg,train,composite_0101.jpg,3,0,1,0,1
dataset/Eczema/lichen-simplex-chronicus-19.jpg,train,composite_0101.jpg,4,2,2,1,1
dataset/Eczema/eczema-leg-15.jpg,train,composite_0101.jpg,5,2,1,0,1
dataset/Eczema/eczema-fingertips-49.jpg,train,composite_0101.jpg,6,1,1,0,0
dataset/Eczema/eczema-foot-27.jpg,train,composite_0101.jpg,7,2,2,1,2
dataset/Eczema/Dyshidrosis-53.jpg,train,composite_0101.jpg,8,2,2,0,1
dataset/Eczema/lichen-simplex-chronicus-193.jpg,train,composite_0101.jpg,9,2,2,0,1
dataset/Eczema/eczema-subacute-47.jpg,train,composite_0102.jpg,1,3,1,0,1
dataset/Eczema/pompholyx-12.jpg,train,composite_0102.jpg,2,1,1,1,0
dataset/Eczema/eczema-subacute-76.jpg,train,composite_0102.jpg,3,1,1,0,0
SkinDisease/valid/Eczema/05atopicFeet0801052.jpeg,train,composite_0102.jpg,4,0,1,0,1
dataset/Eczema/eczema-fingertips-29.jpg,train,composite_0102.jpg,5,0,1,1,1
SkinDisease/valid/Eczema/05atopic032805.jpeg,train,composite_0102.jpg,6,2,1,0,1
dataset/Eczema/eczema-hand-102.jpg,train,composite_0102.jpg,7,0,1,0,0
dataset/Eczema/keratolysis-exfoliativa-28.jpg,train,composite_0102.jpg,8,1,1,1,0
dataset/Eczema/eczema-fingertips-58.jpg,train,composite_0102.jpg,9,1,1,0,1
dataset/Eczema/lichen-simplex-chronicus-132.jpg,train,composite_0103.jpg,1,0,1,0,1
dataset/Eczema/lichen-simplex-chronicus-100.jpg,train,composite_0103.jpg,2,2,1,0,0
dataset/Eczema/eczema-hand-128.jpg,train,composite_0103.jpg,3,0,1,0,0
dataset/Eczema/eczema-fingertips-35.jpg,train,composite_0103.jpg,4,1,0,0,0
dataset/Eczema/chapped-fissured-feet-28.jpg,train,composite_0103.jpg,5,0,0,0,0
dataset/Eczema/eczema-subacute-10.jpg,train,composite_0103.jpg,6,1,1,1,0
dataset/Eczema/eczema-hand-16.jpg,train,composite_0103.jpg,7,1,1,0,0
dataset/Eczema/eczema-subacute-112.jpg,train,composite_0103.jpg,8,1,1,0,0
dataset/Eczema/eczema-acute-2.jpg,train,composite_0103.jpg,9,2,1,0,0
dataset/Eczema/milroy-disease-2.jpg,train,composite_0104.jpg,1,2,1,0,0
dataset/Eczema/prurigo-nodularis-5.jpg,train,composite_0104.jpg,2,0,0,1,0
dataset/Eczema/eczema-nummular-126.jpg,train,composite_0104.jpg,3,1,1,0,0
dataset/Eczema/lichen-simplex-chronicus-181.jpg,train,composite_0104.jpg,4,1,1,0,1
dataset/Eczema/lichen-simplex-chronicus-14.jpg,train,composite_0104.jpg,5,2,1,1,1
dataset/Eczema/eczema-nummular-95.jpg,train,composite_0104.jpg,6,2,1,0,1
dataset/Eczema/eczema-nummular-140.jpg,train,composite_0104.jpg,7,2,2,2,1
dataset/Eczema/pompholyx-35.jpg,train,composite_0104.jpg,8,2,1,0,0
dataset/Eczema/lichen-simplex-chronicus-173.jpg,train,composite_0104.jpg,9,2,1,0,1
dataset/Eczema/neurotic-excoriations-11.jpg,train,composite_0105.jpg,1,1,1,2,0
dataset/Eczema/eczema-subacute-57.jpg,train,composite_0105.jpg,2,1,0,0,0
dataset/Eczema/neurotic-excoriations-29.jpg,train,composite_0105.jpg,3,1,1,0,0
dataset/Eczema/eczema-hand-187.jpg,train,composite_0105.jpg,4,1,1,1,0
dataset/Eczema/Dyshidrosis-25.jpg,train,composite_0105.jpg,5,2,1,0,0
dataset/Eczema/eczema-asteatotic-43.jpg,train,composite_0105.jpg,6,0,2,0,2
SkinDisease/test/Eczema/05atopicInfection67-GP3.jpeg,train,composite_0105.jpg,7,2,1,1,0
dataset/Eczema/eczema-fingertips-84.jpg,train,composite_0105.jpg,8,0,2,0,1
dataset/Eczema/eczema-fingertips-63.jpg,train,composite_0105.jpg,9,2,1,1,1
SkinDisease/valid/Eczema/05atopic0517041.jpeg,train,composite_0106.jpg,1,1,0,0,0
dataset/Eczema/eczema-nummular-118.jpg,train,composite_0106.jpg,2,2,2,1,1
dataset/Eczema/eczema-hand-169.jpg,train,composite_0106.jpg,3,2,2,2,1
dataset/Eczema/eczema-fingertips-132.jpg,train,composite_0106.jpg,4,2,2,1,1
dataset/Eczema/chapped-fissured-feet-11.jpg,train,composite_0106.jpg,5,0,1,0,0
SkinDisease/valid/Eczema/05atopicFace1003053.jpeg,train,composite_0106.jpg,6,1,1,0,0
dataset/Eczema/stasis-dermatitis-181.jpg,train,composite_0106.jpg,7,1,1,0,1
dataset/Eczema/prurigo-nodularis-13.jpg,train,composite_0106.jpg,8,2,1,2,0
Eczema/Atopic dermatitis feet/05DryFeet060203.jpg,train,composite_0106.jpg,9,0,2,0,1
dataset/Eczema/eczema-subacute-43.jpg,train,composite_0107.jpg,1,1,0,0,0
dataset/Eczema/lichen-simplex-chronicus-110.jpg,train,composite_0107.jpg,2,2,1,0,2
dataset/Eczema/lichen-simplex-chronicus-85.jpg,train,composite_0107.jpg,3,2,1,2,1
SkinDisease/valid/Eczema/05atopicFoot082205.jpeg,train,composite_0107.jpg,4,0,1,0,1
SkinDisease/valid/Eczema/05Atopic040504.jpeg,train,composite_0107.jpg,5,1,0,0,0
dataset/Eczema/eczema-hand-90.jpg,train,composite_0107.jpg,6,1,1,1,1
dataset/Eczema/eczema-hand-89.jpg,train,composite_0107.jpg,7,1,1,0,1
dataset/Eczema/eczema-asteatotic-10.jpg,train,composite_0107.jpg,8,2,1,1,1
dataset/Eczema/eczema-fingertips-55.jpg,train,composite_0107.jpg,9,2,1,0,1
dataset/Eczema/eczema-nummular-9.jpg,train,composite_0108.jpg,1,2,1,0,0
SkinDisease/valid/Eczema/05atopic02165.jpeg,train,composite_0108.jpg,2,1,1,0,0
dataset/Eczema/neurotic-excoriations-55.jpg,train,composite_0108.jpg,3,1,1,2,0
SkinDisease/valid/Eczema/05atopicFace1003051.jpeg,train,composite_0108.jpg,4,1,1,0,0
dataset/Eczema/stasis-dermatitis-173.jpg,train,composite_0108.jpg,5,2,2,2,1
dataset/Eczema/prurigo-nodularis-10.jpg,train,composite_0108.jpg,6,2,2,2,0
dataset/Eczema/stasis-dermatitis-126.jpg,train,composite_0108.jpg,7,0,1,0,1
dataset/Eczema/eczema-nummular-109.jpg,train,composite_0108.jpg,8,1,1,1,0
dataset/Eczema/notalgia-paraesthetica-3.jpg,train,composite_0108.jpg,9,1,0,0,0
dataset/Eczema/eczema-acute-4.jpg,train,composite_0109.jpg,1,1,1,0,0
dataset/Eczema/eczema-chronic-33.jpg,train,composite_0109.jpg,2,2,1,2,0
dataset/Eczema/eczema-areola-7.jpg,train,composite_0109.jpg,3,2,1,0,0
dataset/Eczema/eczema-hyperkeratotic-1.jpg,train,composite_0109.jpg,4,1,1,1,0
dataset/Eczema/04acidBurn89-GP3.jpg,train,composite_0109.jpg,5,2,2,3,0
SkinDisease/valid/Eczema/05AtopicWrist.jpeg,train,composite_0109.jpg,6,1,1,1,0
dataset/Eczema/prurigo-nodularis-38.jpg,train,composite_0109.jpg,7,1,1,0,0
dataset/Eczema/eczema-chronic-41.jpg,train,composite_0109.jpg,8,0,1,0,1
dataset/Eczema/lichen-simplex-chronicus-164.jpg,train,composite_0109.jpg,9,2,1,0,0
dataset/Eczema/chapped-fissured-feet-17.jpg,train,composite_0110.jpg,1,0,1,1,1
dataset/Eczema/eczema-nummular-200.jpg,train,composite_0110.jpg,2,2,2,1,0
dataset/Eczema/chapped-fissured-feet-27.jpg,train,composite_0110.jpg,3,1,0,0,0
dataset/Eczema/eczema-lids-2.jpg,train,composite_0110.jpg,4,0,1,0,1
dataset/Eczema/keratolysis-exfoliativa-21.jpg,train,composite_0110.jpg,5,2,1,1,1
dataset/Eczema/stasis-dermatitis-143.jpg,train,composite_0110.jpg,6,0,1,0,1
dataset/Eczema/Dyshidrosis-19.jpg,train,composite_0110.jpg,7,0,1,0,1
dataset/Eczema/eczema-lids-13.jpg,train,composite_0110.jpg,8,0,0,0,0
dataset/Eczema/pompholyx-19.jpg,train,composite_0110.jpg,9,2,1,2,1
dataset/Eczema/eczema-fingertips-38.jpg,train,composite_0111.jpg,1,2,2,2,1
dataset/Eczema/keratolysis-exfoliativa-42.jpg,train,composite_0111.jpg,2,0,1,0,0
dataset/Eczema/chapped-fissured-feet-9.jpg,train,composite_0111.jpg,3,1,0,0,0
SkinDisease/valid/Eczema/05AtopicDerm0112043.jpeg,train,composite_0111.jpg,4,1,0,0,0
dataset/Eczema/eczema-nummular-196.jpg,train,composite_0111.jpg,5,2,1,1,0
SkinDisease/valid/Eczema/05atopicFoot0801051.jpeg,train,composite_0111.jpg,6,1,1,0,1
SkinDisease/valid/Eczema/05AtopicWrist54.jpeg,train,composite_0111.jpg,7,1,0,1,0
dataset/Eczema/Dyshidrosis-30.jpg,train,composite_0111.jpg,8,2,2,0,1
dataset/Eczema/eczema-subacute-61.jpg,train,composite_0111.jpg,9,2,1,0,0
dataset/Eczema/eczema-chronic-48.jpg,train,composite_0112.jpg,1,2,1,2,0
dataset/Eczema/pompholyx-9.jpg,train,composite_0112.jpg,2,2,2,1,1
dataset/Eczema/lichen-simplex-chronicus-130.jpg,train,composite_0112.jpg,3,1,1,0,2
dataset/Eczema/keratolysis-exfoliativa-16.jpg,train,composite_0112.jpg,4,2,1,1,1
dataset/Eczema/eczema-nummular-2.jpg,train,composite_0112.jpg,5,2,2,2,1
dataset/Eczema/eczema-fingertips-1.jpg,train,composite_0112.jpg,6,2,3,1,2
dataset/Eczema/keratolysis-exfoliativa-52.jpg,train,composite_0112.jpg,7,1,1,0,2
dataset/Eczema/prurigo-nodularis-9.jpg,train,composite_0112.jpg,8,1,0,0,0
dataset/Eczema/lichen-simplex-chronicus-124.jpg,train,composite_0112.jpg,9,2,1,1,0
dataset/Eczema/eczema-fingertips-25.jpg,train,composite_0113.jpg,1,0,0,0,0
SkinDisease/valid/Eczema/05atopicDerm0328052.jpeg,train,composite_0113.jpg,2,0,0,0,0
dataset/Eczema/eczema-foot-49.jpg,train,composite_0113.jpg,3,1,1,0,1
dataset/Eczema/eczema-asteatotic-57.jpg,train,composite_0113.jpg,4,1,2,1,2
dataset/Eczema/eczema-fingertips-16.jpg,train,composite_0113.jpg,5,2,2,1,1
dataset/Eczema/stasis-dermatitis-134.jpg,train,composite_0113.jpg,6,0,0,0,0
dataset/Eczema/eczema-chronic-6.jpg,train,composite_0113.jpg,7,1,1,0,1
Eczema/Atopic dermatitis feet/05DryFeet060201.jpg,train,composite_0113.jpg,8,0,1,0,1
SkinDisease/valid/Eczema/05Atopic1206041.jpeg,train,composite_0113.jpg,9,2,1,0,1
dataset/Eczema/eczema-foot-56.jpg,train,composite_0114.jpg,1,2,1,2,1
dataset/Eczema/eczema-subacute-93.jpg,train,composite_0114.jpg,2,1,1,0,0
dataset/Eczema/stasis-dermatitis-83.jpg,train,composite_0114.jpg,3,2,2,2,1
dataset/Eczema/lichen-simplex-chronicus-136.jpg,train,composite_0114.jpg,4,2,1,2,1
dataset/Eczema/eczema-leg-4.jpg,train,composite_0114.jpg,5,2,1,1,1
dataset/Eczema/phlebitis-superficial-5.jpg,train,composite_0114.jpg,6,1,0,0,0
SkinDisease/valid/Eczema/05Atopic0504056.jpeg,train,composite_0114.jpg,7,0,2,0,3
dataset/Eczema/eczema-subacute-104.jpg,train,composite_0114.jpg,8,2,2,1,2
dataset/Eczema/desquamation-3.jpg,train,composite_0114.jpg,9,1,1,1,2
dataset/Eczema/pompholyx-1.jpg,train,composite_0115.jpg,1,1,2,1,1
dataset/Eczema/id-reaction-3.jpg,train,composite_0115.jpg,2,1,0,0,0
SkinDisease/valid/Eczema/05Atopic021011.jpeg,train,composite_0115.jpg,3,1,0,2,0
dataset/Eczema/eczema-subacute-31.jpg,train,composite_0115.jpg,4,1,1,0,0
dataset/Eczema/eczema-nummular-112.jpg,train,composite_0115.jpg,5,2,1,1,0
dataset/Eczema/eczema-scrotum-1.jpg,train,composite_0115.jpg,6,1,2,0,1
dataset/Eczema/diaper-rash-2.jpg,train,composite_0115.jpg,7,2,0,0,0
dataset/Eczema/stasis-dermatitis-150.jpg,train,composite_0115.jpg,8,1,1,0,1
dataset/Eczema/eczema-subacute-99.jpg,train,composite_0115.jpg,9,2,1,0,1
dataset/Eczema/eczema-hand-14.jpg,train,composite_0116.jpg,1,1,0,0,1
SkinDisease/valid/Eczema/05Atopic12060413.jpeg,train,composite_0116.jpg,2,1,1,0,2
dataset/Eczema/keratolysis-exfoliativa-4.jpg,train,composite_0116.jpg,3,1,2,0,2
dataset/Eczema/stasis-dermatitis-9.jpg,train,composite_0116.jpg,4,1,2,2,1
SkinDisease/valid/Eczema/05atopic0411054.jpeg,train,composite_0116.jpg,5,3,1,0,0
dataset/Eczema/eczema-scrotum-3.jpg,train,composite_0116.jpg,6,0,2,0,2
SkinDisease/valid/Eczema/05atopic0411056.jpeg,train,composite_0116.jpg,7,1,0,1,0
dataset/Eczema/eczema-nummular-148.jpg,train,composite_0116.jpg,8,2,1,1,1
dataset/Eczema/03Desquamation-02.jpg,train,composite_0116.jpg,9,2,1,1,1
dataset/Eczema/stasis-dermatitis-122.jpg,train,composite_0117.jpg,1,2,2,2,1
dataset/Eczema/eczema-nummular-83.jpg,train,composite_0117.jpg,2,2,1,1,0
dataset/Eczema/chapped-fissured-feet-26.jpg,train,composite_0117.jpg,3,1,2,1,2
dataset/Eczema/eczema-scrotum-2.jpg,train,composite_0117.jpg,4,0,2,0,2
dataset/Eczema/eczema-subacute-67.jpg,train,composite_0117.jpg,5,2,0,1,0
dataset/Eczema/eczema-foot-1.jpg,train,composite_0117.jpg,6,1,1,2,0
dataset/Eczema/eczema-acute-23.jpg,train,composite_0117.jpg,7,3,1,0,1
dataset/Eczema/eczema-subacute-58.jpg,train,composite_0117.jpg,8,2,1,2,0
dataset/Eczema/id-reaction-10.jpg,train,composite_0117.jpg,9,1,1,0,0
dataset/Eczema/eczema-nummular-101.jpg,train,composite_0118.jpg,1,1,1,0,1
dataset/Eczema/eczema-subacute-37.jpg,train,composite_0118.jpg,2,2,0,0,0
dataset/Eczema/eczema-subacute-56.jpg,train,composite_0118.jpg,3,1,2,1,1
SkinDisease/train/Eczema/AtopicIMG005-GP3.jpeg,train,composite_0118.jpg,4,1,1,0,0
dataset/Eczema/stasis-dermatitis-26.jpg,train,composite_0118.jpg,5,2,1,0,1
dataset/Eczema/eczema-fingertips-126.jpg,train,composite_0118.jpg,6,2,1,1,0
dataset/Eczema/eczema-nummular-89.jpg,train,composite_0118.jpg,7,1,0,0,0
dataset/Eczema/eczema-foot-57.jpg,train,composite_0118.jpg,8,0,2,0,1
dataset/Eczema/eczema-fingertips-122.jpg,train,composite_0118.jpg,9,0,1,0,2
SkinDisease/valid/Eczema/05Atopic12060412.jpeg,train,composite_0119.jpg,1,1,1,0,2
dataset/Eczema/eczema-arms-4.jpg,train,composite_0119.jpg,2,2,1,2,0
dataset/Eczema/eczema-leg-19.jpg,train,composite_0119.jpg,3,1,1,0,1
dataset/Eczema/eczema-nummular-111.jpg,train,composite_0119.jpg,4,1,1,0,0
dataset/Eczema/eczema-hand-138.jpg,train,composite_0119.jpg,5,2,1,0,1
dataset/Eczema/eczema-foot-64.jpg,train,composite_0119.jpg,6,1,1,0,1
dataset/Eczema/eczema-hand-165.jpg,train,composite_0119.jpg,7,0,2,0,3
dataset/Eczema/eczema-areola-9.jpg,train,composite_0119.jpg,8,1,1,0,1
dataset/Eczema/eczema-trunk-generalized-20.jpg,train,composite_0119.jpg,9,1,1,0,0
dataset/Eczema/eczema-hand-144.jpg,train,composite_0120.jpg,1,1,1,0,1
dataset/Eczema/eczema-foot-73.jpg,train,composite_0120.jpg,2,2,0,3,0
dataset/Eczema/keratolysis-exfoliativa-32.jpg,train,composite_0120.jpg,3,0,1,0,0
dataset/Eczema/lichen-simplex-chronicus-148.jpg,train,composite_0120.jpg,4,0,1,0,1
dataset/Eczema/eczema-hand-149.jpg,train,composite_0120.jpg,5,2,1,0,0
dataset/Eczema/eczema-foot-90.jpg,train,composite_0120.jpg,6,0,1,0,1
dataset/Eczema/eczema-hand-113.jpg,train,composite_0120.jpg,7,1,1,0,1
dataset/Eczema/factitial-dermatitis-10.jpg,train,composite_0120.jpg,8,1,1,1,0
dataset/Eczema/keratolysis-exfoliativa-14.jpg,train,composite_0120.jpg,9,2,1,0,1
dataset/Eczema/eczema-fingertips-138.jpg,train,composite_0121.jpg,1,2,2,1,1
dataset/Eczema/eczema-vulva-6.jpg,train,composite_0121.jpg,2,0,0,0,0
dataset/Eczema/eczema-subacute-80.jpg,train,composite_0121.jpg,3,1,0,0,0
dataset/Eczema/lichen-simplex-chronicus-112.jpg,train,composite_0121.jpg,4,1,1,0,0
dataset/Eczema/eczema-trunk-generalized-8.jpg,train,composite_0121.jpg,5,2,2,0,1
dataset/Eczema/eczema-leg-14.jpg,train,composite_0121.jpg,6,2,1,0,0
dataset/Eczema/lichen-simplex-chronicus-178.jpg,train,composite_0121.jpg,7,1,1,0,0
dataset/Eczema/eczema-ears-4.jpg,train,composite_0121.jpg,8,1,1,0,0
dataset/Eczema/fiberglass-dermatitis-5.jpg,train,composite_0121.jpg,9,1,0,0,0
dataset/Eczema/eczema-chronic-37.jpg,train,composite_0122.jpg,1,2,2,2,1
dataset/Eczema/eczema-foot-94.jpg,train,composite_0122.jpg,2,1,2,0,1
dataset/Eczema/stasis-dermatitis-124.jpg,train,composite_0122.jpg,3,2,1,1,1
dataset/Eczema/hyperkeratosis-4.jpg,train,composite_0122.jpg,4,0,0,0,1
dataset/Eczema/lichen-simplex-chronicus-139.jpg,train,composite_0122.jpg,5,1,1,0,0
dataset/Eczema/eczema-fingertips-4.jpg,train,composite_0122.jpg,6,2,1,1,0
dataset/Eczema/eczema-foot-31.jpg,train,composite_0122.jpg,7,2,2,2,1
dataset/Eczema/eczema-subacute-77.jpg,train,composite_0122.jpg,8,1,0,0,0
dataset/Eczema/eczema-asteatotic-7.jpg,train,composite_0122.jpg,9,2,1,0,1
dataset/Eczema/03Desquamation-01.jpg,train,composite_0123.jpg,1,1,1,0,1
dataset/Eczema/eczema-fingertips-117.jpg,train,composite_0123.jpg,2,2,2,1,1
dataset/Eczema/eczema-foot-84.jpg,train,composite_0123.jpg,3,2,1,1,1
dataset/Eczema/neurotic-excoriations-4.jpg,train,composite_0123.jpg,4,0,0,2,0
dataset/Eczema/keratolysis-exfoliativa-51.jpg,train,composite_0123.jpg,5,2,1,0,1
dataset/Eczema/eczema-nummular-90.jpg,train,composite_0123.jpg,6,1,0,0,0
dataset/Eczema/eczema-fingertips-76.jpg,train,composite_0123.jpg,7,0,1,0,1
dataset/Eczema/eczema-subacute-55.jpg,train,composite_0123.jpg,8,2,1,0,1
dataset/Eczema/fiberglass-dermatitis-3.jpg,train,composite_0123.jpg,9,0,1,0,1
dataset/Eczema/eczema-areola-20.jpg,train,composite_0124.jpg,1,0,0,0,0
SkinDisease/valid/Eczema/05Atopic02161.jpeg,train,composite_0124.jpg,2,1,0,0,0
SkinDisease/valid/Eczema/05atopicDerm0328053.jpeg,train,composite_0124.jpg,3,0,0,0,0
dataset/Eczema/Dyshidrosis-40.jpg,train,composite_0124.jpg,4,1,0,0,0
dataset/Eczema/neurotic-excoriations-8.jpg,train,composite_0124.jpg,5,1,1,0,0
dataset/Eczema/eczema-fingertips-116.jpg,train,composite_0124.jpg,6,0,1,0,1
SkinDisease/valid/Eczema/05Atopic0712049.jpeg,train,composite_0124.jpg,7,1,0,1,0
SkinDisease/valid/Eczema/05atopicKnee0801051.jpeg,train,composite_0124.jpg,8,1,0,0,1
dataset/Eczema/eczema-histology-6.jpg,train,composite_0124.jpg,9,0,0,0,0
dataset/Eczema/stasis-dermatitis-111.jpg,train,composite_0125.jpg,1,2,2,2,1
dataset/Eczema/stasis-dermatitis-155.jpg,train,composite_0125.jpg,2,1,1,1,1
dataset/Eczema/eczema-nummular-110.jpg,train,composite_0125.jpg,3,1,1,0,1
dataset/Eczema/lichen-simplex-chronicus-134.jpg,train,composite_0125.jpg,4,2,1,1,1
dataset/Eczema/eczema-hand-161.jpg,train,composite_0125.jpg,5,2,1,1,1
dataset/Eczema/eczema-asteatotic-12.jpg,train,composite_0125.jpg,6,2,1,0,1
dataset/Eczema/eczema-fingertips-27.jpg,train,composite_0125.jpg,7,2,2,1,1
dataset/Eczema/keratolysis-exfoliativa-11.jpg,train,composite_0125.jpg,8,0,1,0,2
dataset/Eczema/lichen-simplex-chronicus-125.jpg,train,composite_0125.jpg,9,1,2,0,2
SkinDisease/valid/Eczema/05AtopicFaceBaby.jpeg,train,composite_0126.jpg,1,3,1,1,0
dataset/Eczema/eczema-trunk-generalized-7.jpg,train,composite_0126.jpg,2,2,1,0,1
dataset/Eczema/pompholyx-25.jpg,train,composite_0126.jpg,3,2,2,3,1
dataset/Eczema/hyperkeratosis-6.jpg,train,composite_0126.jpg,4,0,2,0,3
dataset/Eczema/eczema-leg-6.jpg,train,composite_0126.jpg,5,1,0,0,0
SkinDisease/valid/Eczema/05Atopic0329041.jpeg,train,composite_0126.jpg,6,2,1,0,0
dataset/Eczema/parasitosis-psychogenic-5.jpg,train,composite_0126.jpg,7,1,1,1,0
dataset/Eczema/eczema-hand-167.jpg,train,composite_0126.jpg,8,3,2,0,1
dataset/Eczema/eczema-hand-91.jpg,train,composite_0126.jpg,9,1,1,0,2
dataset/Eczema/03AnalExcoriation051204.jpg,train,composite_0127.jpg,1,1,2,0,2
dataset/Eczema/lichen-simplex-chronicus-84.jpg,train,composite_0127.jpg,2,0,2,1,2
dataset/Eczema/eczema-subacute-34.jpg,train,composite_0127.jpg,3,2,1,1,0
dataset/Eczema/eczema-hand-197.jpg,train,composite_0127.jpg,4,1,1,0,1
dataset/Eczema/eczema-fingertips-36.jpg,train,composite_0127.jpg,5,1,0,0,0
dataset/Eczema/stasis-dermatitis-145.jpg,train,composite_0127.jpg,6,2,1,0,1
dataset/Eczema/eczema-subacute-68.jpg,train,composite_0127.jpg,7,2,0,0,0
dataset/Eczema/stasis-dermatitis-171.jpg,train,composite_0127.jpg,8,1,0,0,0
dataset/Eczema/eczema-chronic-5.jpg,train,composite_0127.jpg,9,0,1,1,1
dataset/Eczema/prurigo-nodularis-20.jpg,train,composite_0128.jpg,1,2,2,2,1
dataset/Eczema/eczema-hand-186.jpg,train,composite_0128.jpg,2,2,2,2,1
dataset/Eczema/stasis-dermatitis-175.jpg,train,composite_0128.jpg,3,2,1,1,1
dataset/Eczema/eczema-lids-3.jpg,train,composite_0128.jpg,4,1,0,0,0
dataset/Eczema/eczema-subacute-39.jpg,train,composite_0128.jpg,5,1,0,0,0
dataset/Eczema/eczema-histology-4.jpg,train,composite_0128.jpg,6,0,0,0,0
dataset/Eczema/lichen-simplex-chronicus-117.jpg,train,composite_0128.jpg,7,2,1,0,1
dataset/Eczema/eczema-hand-196.jpg,train,composite_0128.jpg,8,1,2,1,1
SkinDisease/valid/Eczema/05atopicFeet082304933.jpeg,train,composite_0128.jpg,9,1,1,0,1
dataset/Eczema/stasis-dermatitis-23.jpg,train,composite_0129.jpg,1,3,1,2,0
dataset/Eczema/stasis-dermatitis-81.jpg,train,composite_0129.jpg,2,2,2,2,1
dataset/Eczema/eczema-areola-14.jpg,train,composite_0129.jpg,3,1,1,0,0
dataset/Eczema/eczema-subacute-9.jpg,train,composite_0129.jpg,4,1,0,0,0
dataset/Eczema/eczema-nummular-174.jpg,train,composite_0129.jpg,5,1,1,1,0
dataset/Eczema/eczema-fingertips-80.jpg,train,composite_0129.jpg,6,1,2,1,1
dataset/Eczema/lichen-simplex-chronicus-187.jpg,train,composite_0129.jpg,7,1,0,0,0
dataset/Eczema/lichen-simplex-chronicus-144.jpg,train,composite_0129.jpg,8,1,1,0,1
dataset/Eczema/03ContactDermLids1.jpg,train,composite_0129.jpg,9,2,1,0,0
dataset/Eczema/neurotic-excoriations-27.jpg,train,composite_0130.jpg,1,1,0,0,0
dataset/Eczema/pompholyx-30.jpg,train,composite_0130.jpg,2,1,2,0,1
dataset/Eczema/eczema-hand-105.jpg,train,composite_0130.jpg,3,1,0,0,0
dataset/Eczema/stasis-dermatitis-170.jpg,train,composite_0130.jpg,4,1,0,0,0
SkinDisease/valid/Eczema/05atopic1107052.jpeg,val,composite_0130.jpg,5,0,0,0,0
dataset/Eczema/neurotic-excoriations-36.jpg,val,composite_0130.jpg,6,0,0,1,0
dataset/Eczema/lichen-simplex-chronicus-126.jpg,val,composite_0130.jpg,7,2,1,1,1
dataset/Eczema/eczema-trunk-generalized-1.jpg,val,composite_0130.jpg,8,2,0,0,0
dataset/Eczema/stasis-dermatitis-128.jpg,val,composite_0130.jpg,9,1,1,0,1
dataset/Eczema/eczema-nummular-134.jpg,val,composite_0131.jpg,1,2,1,3,0
dataset/Eczema/eczema-subacute-95.jpg,val,composite_0131.jpg,2,2,1,0,0
dataset/Eczema/eczema-chronic-10.jpg,val,composite_0131.jpg,3,1,1,0,1
dataset/Eczema/Dyshidrosis-26.jpg,val,composite_0131.jpg,4,2,1,0,0
dataset/Eczema/prurigo-nodularis-33.jpg,val,composite_0131.jpg,5,0,1,0,0
SkinDisease/valid/Eczema/05Atopic0504055.jpeg,val,composite_0131.jpg,6,0,0,0,1
dataset/Eczema/prurigo-nodularis-7.jpg,val,composite_0131.jpg,7,0,0,1,0
dataset/Eczema/prurigo-nodularis-16.jpg,val,composite_0131.jpg,8,1,0,2,0
dataset/Eczema/desquamation-7.jpg,val,composite_0131.jpg,9,0,0,0,1
dataset/Eczema/eczema-nummular-102.jpg,val,composite_0132.jpg,1,1,1,0,1
dataset/Eczema/stasis-dermatitis-17.jpg,val,composite_0132.jpg,2,1,0,0,0
dataset/Eczema/eczema-subacute-12.jpg,val,composite_0132.jpg,3,1,0,0,0
SkinDisease/valid/Eczema/05Atopic12060411.jpeg,val,composite_0132.jpg,4,1,1,0,1
dataset/Eczema/eczema-nummular-147.jpg,val,composite_0132.jpg,5,2,1,0,1
dataset/Eczema/eczema-hand-152.jpg,val,composite_0132.jpg,6,1,0,0,0
SkinDisease/valid/Eczema/05atopicFeet0709051.jpeg,val,composite_0132.jpg,7,0,1,0,1
dataset/Eczema/stasis-dermatitis-165.jpg,val,composite_0132.jpg,8,0,1,0,0
dataset/Eczema/eczema-lids-7.jpg,val,composite_0132.jpg,9,1,0,0,0
dataset/Eczema/eczema-subacute-113.jpg,val,composite_0133.jpg,1,0,0,0,0
dataset/Eczema/eczema-fingertips-73.jpg,val,composite_0133.jpg,2,1,1,0,1
dataset/Eczema/chapped-fissured-feet-34.jpg,val,composite_0133.jpg,3,2,2,1,2
